Timestamp,AAPL,MSFT,AMZN,NVDA,GOOGL,GOOG,TSLA,META,BRK-B,UNH,XOM,JNJ,JPM,V,LLY,PG,AVGO,HD,MA,CVX,MRK,ABBV,PEP,COST,KO,ADBE,BAC,CRM,PFE,MCD,CSCO,TMO,ACN,WFC,DIS,ABT,LIN,VZ,NEE,INTC,NKE,UPS,PM,BMY,RTX,HON,AMGN,MDT,SBUX,LOW,GS
2025-08-01 09:40:00,235.41956388487677,67.71981101339631,205.92066228803233,436.18673587120816,74.13214365161546,485.7045127022539,93.75165644839154,118.07053345953538,106.41367732019184,87.56042089347945,373.2528006823277,448.9143026388801,419.52411052783197,464.7060287368368,379.190604040045,394.1355364550511,460.52917389292156,501.1096745638724,463.63719661409823,443.7195308691794,215.16263146177124,254.53607177582126,101.66648489040386,126.16218986355814,111.27292952488602,270.7536127528923,359.9554589354607,318.8989660767551,86.8914004378917,321.4801138941274,230.67867241223408,196.79233324448722,155.1198750755969,271.12453691409036,318.02948981358594,401.90441545519894,62.55870986260845,379.9838596562994,121.70023278591292,69.32399492128444,341.5655704758149,338.588217991797,336.8879857949763,219.92460737681884,322.91368207246234,330.17176363409527,196.67632585337222,322.8578173751066,195.53334721368867,303.6826925490582,342.8196379321578
2025-08-01 09:41:00,235.18099803975184,67.73383793641986,205.93829483199937,436.96856305466287,74.15982022628813,485.1957388987305,93.77285461427162,118.10123757419811,106.35140883539994,87.5858611362989,373.8387039693365,449.13477270982713,419.1847564319471,465.0859872769184,379.6404094609079,394.7794616578588,460.34277440915696,500.49879311890794,464.0880827558525,443.67851056093883,214.9326092730427,254.43714806600605,101.7564307326579,126.08922631303749,111.64021273093977,270.4724806373932,359.82377857901434,319.0900349792153,86.83621152151564,321.3650280040805,230.5824481058367,197.02760131095297,154.9792552750008,270.8034347508451,318.43123543413657,401.7554274882203,62.55916542551651,380.03924365694604,121.97202948006827,69.41620213895611,341.037015906099,338.97973929371904,336.4988613228959,220.05786254562733,323.274951152158,330.10389452544496,196.35563483215276,323.5208807903723,195.26987154205926,303.25583761247407,342.93334595493053
2025-08-01 09:42:00,234.96722157650157,67.81423364038133,205.97490525961683,436.7724915364525,74.12195180671618,484.51638685748816,93.98922113071322,118.11376331458655,106.5352515432237,87.50879414121238,373.8923535905136,449.3129871363488,420.28491139569684,465.3535067378756,379.94007927307507,394.4604296992978,460.70132514218864,501.0610861854495,464.29536243610863,443.18117426088594,215.07512576801804,254.00483457442724,101.73457130565754,126.14466675412592,111.59352390592926,270.28381711113605,360.2653320342012,318.8513920382004,86.80959465626641,320.98031402429655,230.61417910776524,197.24501144141436,155.24026930557613,270.73275169518064,318.5787987421077,401.2475809584916,62.596320705861594,379.9397622998718,121.90351503623214,69.51644036929191,340.82387456034985,338.54121573969246,336.4893060755561,219.823386690857,322.7700810773368,330.23669403243156,196.0737263326398,323.2497835665816,195.41806289085415,302.7539438926106,342.96161459857507
2025-08-01 09:43:00,234.87448179084492,67.83091811642792,205.8877124464281,436.3949020731207,74.14315396396543,484.45820672263466,94.15611156144521,118.1925198459637,106.80473667393973,87.43976940259677,373.6023339667119,449.5876011283778,420.1378489937586,465.2386422611722,379.6780838292291,394.688874418014,460.289379172672,500.77538607251347,463.8986385012624,442.93643619173906,215.23122232881863,253.68043571414037,101.74939324516153,126.24932991845095,111.60136714016049,270.2947921478026,360.8032824576744,318.52348479563534,86.87079959558943,321.3734340987438,230.34067478598138,197.03134584437026,155.3944528678447,270.95918624346035,318.6893831788284,401.4096439094317,62.64305909826437,380.243659715212,121.74225406170676,69.48359296535128,340.9161237026931,338.4663397977017,335.94414250789464,219.80625405277723,322.87062036275137,330.19444961352787,196.1656750402784,323.30652479928773,195.55046378590134,302.8636797761805,342.70854682879497
2025-08-01 09:44:00,235.07701257370798,67.85351852305146,206.04482156633046,436.34391103429385,74.13786082844659,484.43402157336624,94.18491524401762,118.33003223951354,106.70814181047385,87.39752907638896,374.02885859640577,450.0012382815228,419.7826707813898,464.848814720849,379.3604735687959,394.21035532967863,459.8650067109053,502.06200488942244,464.0937509214988,442.6408496011553,215.59276638777803,253.8822350941476,101.78697342838332,126.31197132362507,111.7433481716737,270.5323455893415,361.041792354449,318.3156341979152,86.97255443906862,321.4740627517939,230.39497817621154,196.97715508997035,155.45003410946333,270.95561102023214,318.8926631250145,400.99513951978344,62.67133334035557,380.7831139327854,121.84660034074109,69.5317777616123,341.0757709357747,338.3908158724348,336.1791100013896,219.76708033312966,322.6610620040873,329.820380727997,196.40027414810976,323.6834821244073,195.39069269945657,303.28541736873615,342.3553835937416
2025-08-01 09:45:00,235.50412106217422,67.81204043027783,206.0256876439114,436.51682314912495,74.0084208582158,483.4288229380496,94.22108781749452,118.66917711995173,106.6582315758152,87.31196170771247,373.9892343574171,449.15917909464093,420.19856161898883,464.820856011288,379.55583990196027,394.53033135614686,459.137977696122,502.13882760494016,463.82013821003346,443.41320811553584,215.38673169186592,254.04250653033984,101.79065420849778,126.29507885542729,111.69377427194021,270.73917472495543,360.8379829305205,317.7423140381596,87.02779812097894,321.6454496526589,230.24294730734323,196.97616179261846,155.56478315045783,271.00674326039854,319.15645879684786,401.2671806014823,62.531985707900944,380.64638419389206,121.81107804366424,69.43403441578599,341.09574432204704,338.21490485165975,335.6957362713898,219.65472003057772,323.25805969287956,330.6087319110615,196.60824456983963,323.4402853297151,195.41857292563188,303.191722051479,342.5213991092213
2025-08-01 09:46:00,235.61405672523546,67.81453426827717,206.1991699999496,436.32502203981994,74.05729726372161,484.37575181180114,94.28164753341537,118.52938984258759,106.63671200177474,87.26953814595521,374.41058568065614,449.31789788725587,419.70628426220065,464.0567673296559,379.453313210443,394.64883108273796,458.82420478205654,502.16558241147015,463.67218961215053,443.9030497125416,215.41494598450154,253.797676425963,101.80553402336086,126.52454741820776,111.853393844088,270.9910814386795,360.65109831803056,317.6665247749532,86.94971259643006,321.8947187180804,230.3275104910129,196.87449237806348,155.8174543251527,270.6653757082219,319.3752092924671,400.6626645645994,62.52756527981796,380.92557050724474,121.8059469541296,69.47233041689846,340.51947278709025,337.9720534957534,335.57222398398363,219.72956500313876,323.7782850987524,330.65514153486504,196.62492184617471,323.02657393343094,195.63053837354656,303.4218305307445,342.17883263910534
2025-08-01 09:47:00,235.84966181044834,67.87084594225115,206.08825620249223,435.8060536442878,74.00097876754224,485.04912349714516,94.40014593558656,118.70138927697077,106.43725656519511,87.2302455019586,374.25686111195887,449.4667405773361,419.8322569959183,463.6722764563477,379.89700762983415,395.7371506082706,459.0358274485277,502.16217292316685,464.2937376710907,444.1191279831358,215.5968566883595,253.7814015988413,101.88933295533705,126.49906106165639,111.81279580341557,271.45983679727755,360.30688437307066,317.1251433722169,86.90068620269541,321.6800945130815,230.29624136617656,196.670416179955,155.76786846446248,271.022239682437,319.2383374438625,400.2081646988997,62.6230833969422,380.8924490850519,121.85911429380953,69.57660309858218,340.19264652682557,338.42533712664545,335.9715811157053,219.8615305594366,323.43342725163353,330.84701139678236,196.7428412915511,323.31703046039837,195.84163847411983,303.61039137725265,342.2639454110177
2025-08-01 09:48:00,236.05575749881865,67.88456457283922,206.0798349899523,436.1850861938957,74.0917807523235,485.6299617853545,94.42396110056615,118.66311791024211,106.26415397718615,87.22986345397433,374.2912169589257,449.5834280850699,419.45130039829576,463.8378040600122,379.97880438831277,395.45369247992653,459.26077296638476,501.91157412033306,465.3158012939928,443.8614386753211,215.27654619527405,253.85521577601486,102.03979221643488,126.52828997250907,111.95106397240903,271.68741030148476,360.70309970809086,317.49112424552123,86.97209035083662,321.3839928204441,230.6243224548266,196.90906383452455,155.77452634799417,271.4726512781376,319.29244537443526,399.8291270603586,62.63401417594044,381.16572960899794,121.77533134036258,69.57616316505226,339.6285356563591,338.09922651684116,335.9783948008576,219.92483444275376,323.18912128737946,330.5295117668281,196.7906215835672,323.2526717484371,195.83930928700448,303.11445489397204,342.3556201704499
2025-08-01 09:49:00,236.1411126836933,67.9323790856526,206.05771995767378,436.05499580181674,74.09787403134668,485.2694163608376,94.47377272109405,118.56805163287362,106.22674543869718,87.08761052947159,374.3169990594932,449.48406745528865,418.9966508580977,463.27852875132015,379.7113466019158,395.7167509413175,458.06857230452306,501.2140935621677,466.014515906561,444.213897529558,215.3146905655556,253.64392809234366,102.10441930065315,126.61787274081087,111.9942242045341,271.85262891322856,360.818903460257,317.25784114359857,87.07622451565626,321.7430575822288,230.8285941237953,196.99271251965126,155.6281432404699,271.2931075695466,319.4873320093329,400.25492877915593,62.7524655172571,381.2091953464425,121.88286576416408,69.4831546102491,339.5587753380397,338.37836514502635,335.87423804125405,219.97014112156333,323.3009417004412,330.3915372219592,197.00182935126395,323.1729906764494,195.70470022512984,303.55528197800527,342.1616239973379
2025-08-01 09:50:00,236.0988514179407,67.76147443072655,206.36777544202184,436.4385652726526,74.11090577224073,485.92793224383723,94.54688853770645,118.65444801702179,106.27648200213967,87.0943160968806,374.472191504763,449.037158276416,418.5372616240839,463.612970826423,379.73292486064247,394.9871430924818,458.26318341015013,500.879581847653,466.4580331738964,443.46884722434197,215.21442094355302,253.54650818409448,102.05581097556534,126.70229068214209,111.94525535388496,272.222819902455,360.8669567838345,317.7701094533772,87.0432465410949,321.8001528599498,230.96724366596996,197.05425059900665,155.7222104839148,271.5381111335363,319.9967529266796,400.40128300585735,62.721639150566226,381.5868992397722,121.7634553289205,69.52723406455465,339.2560949922896,337.96432381454593,336.73586754749635,219.84744835155124,323.7932597525195,330.89620451276147,197.02971045892895,323.313563606276,195.6756248371728,303.98434729888277,342.4468155861768
2025-08-01 09:51:00,235.93588909264017,67.85646665684493,206.22555879478853,436.74715252529455,73.98210243839699,485.7496701352372,94.58992069527078,118.64349661062056,106.3275290338013,87.0042102655261,374.0596053455215,449.0463095468116,418.4668877005818,464.11773198848397,379.5429929491892,395.823600252387,458.9361061154298,500.24304163876786,467.1341742030535,443.2033532112747,215.1392943313203,253.2411458767455,102.10834703739049,126.38187606717882,112.03137491449381,272.41340983426335,361.02644058049356,317.6419729530361,87.10530703511554,321.55739094254227,230.92461861558613,197.02278727284582,155.95464165571175,271.5659381428356,319.98609597841397,401.34472366192796,62.787761200648596,381.4145841144205,121.71854135674725,69.5892688537896,338.6902299077611,338.92820249063584,336.5373415537314,219.65194660746616,323.9291470004008,331.21206145311766,196.87970419774317,324.15177318606845,195.4067981624129,303.84538962847205,342.5149321093657
2025-08-01 09:52:00,236.16062405676502,67.82052338207521,206.38414948108817,437.25100213891,73.90659654672407,486.35625065222916,94.6870594595389,118.73260149188769,106.23555380538369,87.0051928507101,374.11802480561374,448.91256442832224,418.7190593338161,464.1510567868943,379.7221590479022,395.6626243145532,458.66546149633984,500.60968533299666,467.60522879344086,442.82345274053944,214.72711679823882,253.2361157227027,101.9133630903251,126.41634827228386,112.01524920126336,272.9423523487588,360.7983091138198,317.4511486617852,87.04418823033875,321.81288952889577,231.19849283943856,197.09313444519114,155.8176749218855,271.11057631857574,320.1414325418234,401.63961822048543,62.79177511178988,381.9634325814579,121.75254390414213,69.52673549268222,339.13273587158875,338.9502292754268,335.43961982533875,219.92352969367693,323.9091952904616,330.79617314929004,196.77940671849555,324.74817043805723,195.59377723929094,303.95352069827214,342.77369649412293
2025-08-01 09:53:00,235.86112488768433,67.93751836786899,206.8144684289945,436.7964971883538,73.8738763823881,486.5138182220825,94.63747355651303,118.82917880288679,106.19198151002415,87.08759989749332,374.4321673423291,448.82508112036743,418.5031806352149,464.4402153921242,380.18442803611185,395.569226906427,459.05528326275277,501.3314822264906,467.7017136661806,442.7391355727874,214.4261782446949,253.66553870791472,101.69721114942996,126.42613518813297,112.03242734577499,272.98355120403613,361.0356024423964,317.01960204367117,87.03708382553694,321.81048368219075,231.3905836114948,197.32769491948704,155.9795781829559,271.19029546131605,319.78031609718386,402.1082732163905,62.729582822928876,381.68351627879366,121.74330588480241,69.43362727851138,339.0459838217622,338.630018055847,335.3783535742442,219.7274733072846,323.79117134166887,330.23487551578904,197.0324388905697,324.66103448974553,195.30756933471088,304.1483127592888,342.4801884368623
2025-08-01 09:54:00,236.20213945174783,67.7772072268473,206.97911206537972,436.749952799292,73.83214890780602,486.21473700639626,94.64270028937827,119.01153189515944,106.07014302064016,87.15143404373275,374.1648036622743,448.36581327056984,418.57226771015564,465.1239378333788,379.6935825525978,395.833465366186,458.9759588841398,502.1287160603435,468.07506959245285,443.3667842313096,214.24318196956088,253.65397353324073,101.91976246162184,126.462285269898,112.04222624689416,272.9919526306309,361.42645612716075,317.04408592780004,86.96182014853235,321.7010194491633,231.48392760138492,197.05496498851184,156.09405078994692,271.223884003149,319.76097998216613,402.6939226810296,62.73416391840623,381.38918055165465,121.8362185864295,69.46583856983807,339.01206873763516,339.16708779452557,335.555351645043,219.87325065630796,324.06568881668227,330.86768271247433,196.83225007258025,324.5308824668266,195.38819574270917,303.87024508559466,342.0789852688272
2025-08-01 09:55:00,236.29643259932448,67.87768102482086,206.8229563704497,437.0886842211872,74.01248965505822,485.5088662715805,94.84351497559315,118.92240775024734,105.98802252321016,87.07524745595568,373.8513004885275,448.8074039970493,419.1156967317297,464.24282392341235,379.82940394580123,396.6423292226422,459.2168842516077,501.5800112627851,468.9278960695633,443.06837106023625,214.31486852255696,253.52634993538058,101.88618932689123,126.51676212055071,112.1043796680984,273.15870166798453,361.21360217267477,317.03064539926066,86.90634800903796,321.7591489963412,231.45874198886042,197.41548939014848,156.0023130280513,271.17934766621516,319.9282209398236,402.4745372370796,62.725297412858204,381.71748122917757,121.78707469880608,69.4920440095609,339.2208112994571,339.12651833537967,335.22956647468243,219.86378960888814,323.90509258480853,330.8990291471796,197.0173560967804,324.670424810566,195.28261802449433,304.3514776583535,342.6354301750768
2025-08-01 09:56:00,236.08254561769533,67.93973415600856,206.88965377324348,437.06752162330616,73.92633303790684,485.3997407426664,94.81765029345765,118.96097198910996,106.03624294469445,87.2018625845607,373.53539203616776,448.9058015751777,418.9380828039768,465.16590517273494,379.70265031324857,396.8650792358397,458.19712255812266,501.9846094883879,469.27938073632106,443.2840612814221,214.6260155235263,253.51740016377218,101.72059903846909,126.6307823174493,112.11465159897547,273.39262456447705,360.9345831853372,317.1692672638908,86.9132603056089,322.01920595942966,231.50922574352327,197.56501938323063,155.87176185750087,271.14055806729573,319.5046434276061,402.65899429324463,62.6841828844969,381.78698886238516,121.62952114467095,69.43877184854139,339.18012980379586,338.75580376584196,335.557823814484,219.55727785867236,323.71358068021556,330.9839040613597,197.01854011100107,324.89484092547764,195.3074919143799,304.5992415224413,342.3579545134794
2025-08-01 09:57:00,235.75418412867853,67.80423953471666,206.74265686494584,437.80624504112535,74.13018482375139,485.6707390696338,94.86097937658502,118.90134076906769,106.11190697771049,87.39013119180194,373.0494730024131,448.9741351555548,418.5593478159787,465.14398843465545,379.0836974265096,397.007917028888,458.19742696208857,501.8007631253158,469.2397353426031,443.0354128885295,214.54377334707382,253.51368565365806,101.71296847358812,126.62218142813529,112.16803704337778,273.1134744671713,361.3090917045513,317.156042767132,87.01578699092677,321.3060974336624,231.3987759514953,197.52655316849237,155.7950196366033,271.7000491817843,319.078636581365,403.1623791509039,62.68016301596256,381.68712596664676,121.72802896652618,69.38704701818745,338.16457161939786,338.87917649764404,335.07527974059195,219.70244717109037,323.7705509441117,330.8717356455348,197.10356076475247,324.82579526607975,195.63188091667638,304.5170282440394,342.3540897804704
2025-08-01 09:58:00,235.7504810225207,67.91269211107316,206.890708315795,437.85659079208256,74.16502617579589,485.52144751473793,94.9286751935765,118.77049341358286,105.97561212297006,87.39517786499654,372.76094409949087,448.2936206927483,418.9127786970783,465.13550634951497,380.0550459949506,396.3661445623442,458.2776109665281,500.91117401992875,468.7025770988788,442.56641751835144,214.30581301158705,253.5395993963282,101.6661599527959,126.41079663960171,112.15503621870761,273.4513657280299,361.30219712106333,316.92409699159464,86.95713213197669,321.1442204423226,230.9236548689416,197.71893236477976,155.71974527422648,271.2767576314409,319.1730247128881,403.0389664818152,62.722958633839696,381.9814689279297,121.78342151915756,69.56382898011368,338.2277170063562,338.74374661637387,335.11032518588223,219.7186040887317,323.8631140361092,330.5382783502314,197.13460537755344,324.9533882833382,196.08012622125128,304.6349309881509,342.1898869617855
2025-08-01 09:59:00,235.57680844148564,67.79021539824582,206.51596025522204,437.8614630235599,74.1401405482224,485.03255589471064,94.93550064301547,118.6445619156278,105.98199488326307,87.41550419521636,372.90580802810194,448.49327108952167,419.0071366243031,464.7931576071762,380.32164182593465,396.13136520252624,458.1924946022897,500.7413152564327,469.25176982840696,442.4468804247681,214.41423489073412,253.65206571799385,101.6165972504192,126.3504159582939,112.23812401899656,273.8443283737033,361.71253072140047,316.46716151991353,87.06108892263214,320.7253267534426,230.80612592685551,197.81431723073084,156.10169622285036,271.6651876018361,319.2309695251397,403.50957805659215,62.85528228158569,382.06128507726135,122.04975640786138,69.45566804875645,338.1237302038219,338.3672764201002,335.1691449684675,219.89204896373354,323.69927217676747,330.3710649662379,197.31585177478647,324.747341104594,195.97669388374877,304.97618772738167,342.2581465291057
2025-08-01 10:00:00,235.35592497209066,67.89139196442841,206.54698526302033,438.1450638183224,74.0941818172369,485.1828948521492,95.00210229703735,118.63877756560322,106.1052416781401,87.55937734566058,372.65775659464305,448.3046288877049,419.1446887296775,464.7868951885841,379.83429163534703,396.09859145172527,458.30682864921283,501.1430436185611,469.16982025904036,442.5141845860871,214.21364393755655,253.59976128331456,101.65668327177454,126.14291665264408,112.188922327141,273.5604590267596,361.89065814417694,316.2922394569405,87.17248906017896,321.05066777664666,230.94277864810869,197.8883674913753,156.3238283528689,271.625039375704,319.2595948843378,403.93202659846855,62.69678173628115,382.03718744277273,122.11832841810833,69.39905987206112,338.82998260346034,338.2499042508578,335.7473235576012,219.75114347459532,323.90247376562996,330.7385322948451,197.5119368129484,324.2174324171022,196.26430775796456,304.8662017586237,342.27203407026855
2025-08-01 10:01:00,235.83059708720822,67.93027737703405,206.56314023923696,437.8968385309612,73.99762108350554,486.1631739542391,95.08207448963199,118.62511292212652,106.21048412409394,87.48950277872687,373.0347416665778,448.5737194052173,419.396852949107,464.712273559688,379.5778599050708,395.46859006132877,458.1471967459936,501.4501443011775,469.27960499684406,442.3803001164488,214.01213429961578,253.5958577631399,101.63182171555107,126.18075590152199,112.29090672703374,273.42597241368816,362.12285589012146,316.2137603118113,87.19179167839243,320.91677983777066,230.63674217485246,197.92572613307988,156.45756376234414,271.69476526945675,319.1043629516748,403.57868180373276,62.66156486048157,382.0176927880854,122.1583619039401,69.35319344289638,338.849712436734,338.59891307091374,336.6269898421494,219.90106470868702,323.47567383182854,330.42668506195713,197.33438145812977,323.9911458347364,196.25829323990794,304.7805974651373,341.8091525908408
